nombre,frec,edad_media
VICTOR RODOLFO,6,47.5
VICTOR SALVADOR,6,46.5
VICTOR SAUL,6,36.17
VICTOR URIEL,6,31.5
VITO,6,47.83
WILDER,6,35.33
WILLIAM ANTONIO,6,45.17
WILLIAM JESUS,6,48
WILSON ISMAEL,6,40.33
XICOHTENCATL,6,34.83
YAMIL,6,38
YONATHAN,6,28.17
YSRAEL,6,50
YUREN,6,39.67
ZABDIEL,6,40.33
ABACUC,5,41
ABERTANO,5,51.6
ADAUTO,5,42.2
ADDIEL,5,33.8
ADELAYDO,5,42.8
ADEMIR,5,30.2
ADRIAN EDGARDO,5,39.6
ADRIAN GERARDO,5,41.2
ADRIANA,5,36.86
AGUSTIN ANTONIO,5,44
AGUSTIN MANUEL,5,53.4
AHUITZOTL,5,34.2
ALBERICO,5,41.4
ALBERTO A,5,52.4
ALBERTO ABRAHAM,5,32.6
ALBERTO AGUSTIN,5,38.6
ALBERTO GERARDO,5,43.8
ALBERTO JESUS,5,47.6
ALBERTO MARTIN,5,41.8
ALBERTO MIGUEL,5,41.8
ALBERTO RAMON,5,47.8
ALDO ALBERTO,5,37.4
ALDO FERNANDO,5,30.8
ALDO ISRAEL,5,31.2
ALDO JOSE,5,28.8
ALDO OMAR,5,32.4
ALEJANDRO A,5,48.4
ALEJANDRO GABRIEL,5,43
ALEJANDRO ISRAEL,5,35.6
ALEJANDRO JESUS,5,35.4
ALEJANDRO MANUEL,5,41.2
ALEXI,5,35.4
ALFONSO ANTONIO,5,42.2
ALFONSO ARMANDO,5,51.4
ALFONSO OCTAVIO,5,52.6
ALFONSO ROBERTO,5,48.6
ALFONSO RUBEN,5,41.2
ALFONSO SALVADOR,5,34.2
ALFREDO ALBERTO,5,42.2
ALFREDO ALEJANDRO,5,40.6
ALFREDO JESUS,5,45.2
ALVARO ALBERTO,5,47.4
ALVARO ALEJANDRO,5,40.2
ALVARO ENRIQUE,5,42
ALVARO JOSE,5,45.2
ALVARO MARTIN,5,41.2
ANA MARIA,5,45.13
ANDRES CRISTOBAL,5,50
ANDRES DAVID,5,43.2
ANDRES GERARDO,5,38.4
ANDREY,5,35.33
ANGEL ANDRES,5,40.6
ANGEL ARNULFO,5,43
ANGEL CUSTODIO,5,48.2
ANGEL DAMIAN,5,36
ANGEL EMILIO,5,44.6
ANGEL FABIAN,5,35.6
ANGEL GUILLERMO,5,37.4
ANGEL REMIGIO,5,54.4
ANGEL RENE,5,43.8
ANGEL ROMAN,5,47.6
ANSBERTO,5,51
ANTONIA,5,45.28
ANTONIO ARIEL,5,48.6
ANTONIO ERNESTO,5,47.4
ANTONIO ESTEBAN,5,45.6
ANTONIO GABRIEL,5,36.4
ANTONIO IGNACIO,5,46
ANTONIO MIGUEL,5,39.4
ANTONIO RAMON,5,42.2
ANTONIO RUBEN,5,39
APOLINARIO,5,48
APULEYO,5,39
ARCANGEL,5,44.4
ARCELIO,5,44.4
ARIEL DE JESUS,5,45.8
ARMANDO ALEJANDRO,5,32.2
ARMANDO FRANCISCO,5,48.2
ARMANDO MARCELINO,5,50.8
ARTURO DAVID,5,34.8
ARTURO EMMANUEL,5,25
ARTURO LUIS,5,48.6
ARTURO ROBERTO,5,43.2
ASTOLFO,5,45.2
ATAULFO,5,48
AVERTANO,5,47.2
AZAREL,5,35.57
AZIEL,5,30
BALAM,5,29.4
BAUTISTA,5,50
BEATRIZ,5,41.88
BENICIO,5,51.8
BENITO ALBERTO,5,41
BENITO ROBERTO,5,45
CARLOMAGNO,5,33.6
CARLOS ARNULFO,5,44.2
CARLOS ISAIAS,5,31.8
CARLOS ISIDRO,5,33.4
CARLOS JORGE,5,43
CARLOS OSCAR,5,42.6
CARLOS OSWALDO,5,34.6
CARLOS PAUL,5,33.4
CARLOS ROLANDO,5,44.4
CARLOS ROMEO,5,41.8
CARLOS TRINIDAD,5,41.8
CARLOS VALENTIN,5,38.33
CELINO,5,42.8
CESAR ANGEL,5,39.4
CESAR ARIEL,5,45.2
CESAR EDGAR,5,37.4
CESAR EMILIO,5,40
CESAR GERONIMO,5,36.4
CESAR JAIME,5,46.2
CESAR LEONARDO,5,38
CESAR NOE,5,27.4
CESAR NOEL,5,36.8
CESAR OSVALDO,5,37.6
CESAR SAUL,5,35
CESAR VALENTIN,5,32
CESILIO,5,49.8
CHRISTIAN ANTONIO,5,29.2
CHRISTIAN DANIEL,5,30.8
CHRISTIAN FERNANDO,5,30.6
CHRISTIAN JOEL,5,30.4
CRISTIAN JESUS,5,31.2
CRISTO,5,32.8
CRISTOBAL DE JESUS,5,34.6
CRUZ FERNANDO,5,38
CRUZ FRANCISCO,5,44.6
CRUZ MARIO,5,34
CUDBERTO,5,53.4
DAN,5,36.4
DANIEL ALONSO,5,31.8
DANIEL DAVID,5,29.8
DANIEL FELIPE,5,30.8
DANIEL GUSTAVO,5,37.8
DANIEL HORACIO,5,38
DANIEL HUMBERTO,5,38.2
DANIEL RICARDO,5,29.2
DANIEL RUBEN,5,36
DAVID AGUSTIN,5,36.6
DAVID GABRIEL,5,32.8
DAVID LEONARDO,5,37.6
DAVID MIGUEL,5,46.4
DAVID RAMON,5,43.8
DAVID ROGELIO,5,37.8
DAVID ROMAN,5,33.2
DAVID SALOMON,5,24.6
DELFIN,5,48.4
DERLY,5,50.8
DIEGO ADRIAN,5,33.2
DIEGO HUMBERTO,5,33.4
DIEGO IVAN,5,28
DIEGO JOSE,5,45
DIEGO RODRIGO,5,29.8
EBERTO,5,49.8
EDER ANTONIO,5,27.6
EDGAR ADOLFO,5,36.2
EDGAR AUGUSTO,5,35
EDGAR EDMUNDO,5,33.8
EDGAR ELEAZAR,5,38.8
EDGAR FABIAN,5,34.2
EDGAR FEDERICO,5,33.6
EDGAR GERMAN,5,36.2
EDGAR HOMERO,5,30.4
EDGAR ISMAEL,5,33.2
EDGAR JOAQUIN,5,34.4
EDGAR LUIS,5,31.8
EDGAR MOISES,5,36
EDGAR RODOLFO,5,35.6
EDGAR UBALDO,5,28.2
EDGAR VLADIMIR,5,35.4
EDILZAR,5,39.2
EDMUNDO ENRIQUE,5,47.4
EDMUNDO GERARDO,5,46.2
EDSON IVAN,5,30.2
EDU,5,30.2
EDUARDO ANGEL,5,44.8
EDWIN JOSE,5,28.8
EDWIN OMAR,5,27.4
EFRAIN ALEJANDRO,5,35.2
EFRAIN ANTONIO,5,41.8
EFRAIN MARTIN,5,46.6
EFREN ANTONIO,5,41.2
ELBERT,5,34.4
ELEAZER,5,45.2
ELEUCADIO,5,48
ELIOENAI,5,28.4
ELISANDRO,5,42.8
ELIZABETH,5,38.18
ELLIOT,5,29.4
ELODIO,5,49.8
EMILIO ALONSO,5,41
EMILIO ANTONIO,5,38.6
EMMANUEL FERNANDO,5,28.6
EMMANUEL JESUS,5,32.2
ENRIQUE ISRAEL,5,34
ENRIQUE JAIME,5,45
ENRIQUE RAFAEL,5,47
ENRIQUE SALVADOR,5,45.2
ERIC FERNANDO,5,37.8
ERIC IVAN,5,36.8
ERIC JESUS,5,37.2
ERIC JOSE,5,36
ERIC RAFAEL,5,30
ERIC RENE,5,31
ERICK ALFREDO,5,30.8
ERICK ISRAEL,5,23.4
ERIK ARTURO,5,33.8
ERIK JESUS,5,28.6
ERIKC,5,33.6
ERMELANDO,5,43.2
ERNESTO DANIEL,5,39
ERNESTO EDUARDO,5,32.6
ERNESTO GABRIEL,5,40.8
ERNESTO MANUEL,5,42
EROS,5,29.2
ERUVEY,5,40.6
ESLI,5,33.29
ESTANISLADO,5,46.6
ESTEBAN RAFAEL,5,41
EUDALDO,5,52.8
EYMARD,5,34.33
EZEQUIAS,5,45.8
FABIAN ALBERTO,5,39.6
FABIAN RICARDO,5,34.4
FAUSTO ARTURO,5,51.8
FAUSTO MANUEL,5,50.8
FEDERICO JOSE,5,47.6
FELIPE DE JE,5,50.6
FELIPE FERNANDO,5,52.4
FELIPE IVAN,5,30.8
FELIPE MIGUEL,5,43.6
FELIX ARMANDO,5,43.8
FERNANDO CESAR,5,46
FERNANDO EFRAIN,5,49.6
FERNANDO FELIPE,5,54.8
FERNANDO FRANCISCO,5,36.4
FERNANDO OCTAVIO,5,50.2
FERNANDO RAMON,5,45.8
FIDADELFO,5,45.2
FIDEL ALBERTO,5,45.4
FIDEL ARTURO,5,44.6
FIDEL FRANCISCO,5,43.6
FIDEL JESUS,5,43.4
FLORENTIN,5,45.71
FRANCISCO ADALBERTO,5,33.4
FRANCISCO BENJAMIN,5,44.8
FRANCISCO BERNARDO,5,44.8
FRANCISCO EMILIO,5,39.6
FRANCISCO ERNESTO,5,41
FRANCISCO FABIAN,5,37.6
FRANCISCO GREGORIO,5,47.8
FRANCISCO HERIBERTO,5,42.6
FRANCISCO ISMAEL,5,31.4
FRANCISCO JAIME,5,59
FRANCISCO JORGE,5,51.4
FRANCISCO LORENZO,5,40.2
FRANCISCO M,5,48.83
FRANCISCO MOISES,5,37.2
FRANCISCO NOE,5,33
FRANCISCO R,5,51.8
FRANCISCO RAYMUNDO,5,48.8
FRANCISCO ROGELIO,5,43.4
FRANCISCO SANTIAGO,5,45
FRANCISCO VICENTE,5,45
FRANCO ANTONIO,5,41.6
FREDDY ARMANDO,5,43.2
FREDDY JAVIER,5,43.4
FREDY RAUL,5,32.2
GABRIEL ALFONSO,5,40.6
GABRIEL ALONSO,5,38.6
GABRIEL GERARDO,5,46.8
GABRIEL IVAN,5,34.6
GABRIEL MANUEL,5,41.4
GABRIEL OCTAVIO,5,38
GADDIEL,5,35.4
GASPAR ANTONIO,5,44.2
GASPAR ENRIQUE,5,40.6
GEDEON,5,36
GERARDO ARIEL,5,43.2
GERARDO ERNESTO,5,30.8
GERARDO FROYLAN,5,37.8
GERARDO ISRAEL,5,39.6
GERARDO MARIO,5,43
GERARDO ROBERTO,5,45.4
GERARDO SALVADOR,5,39.4
GERMAN GABRIEL,5,39.2
GERVASIO,5,46
GILBERTO ALEJANDRO,5,36.8
GILBERTO ENRIQUE,5,49.8
GILBERTO GERARDO,5,42.8
GILBERTO JOSE,5,38
GILBERTO MANUEL,5,39.2
GILDO,5,39.6
GOMEZ,5,40.25
GONZALO DE JESUS,5,38.8
GRABIEL,5,34
GREGORIO ALBERTO,5,41.2
GREGORIO ARMANDO,5,39.8
GREGORIO JESUS,5,46.6
GUADALUPE ALBERTO,5,37.4
GUADALUPE HUMBERTO,5,45.6
GUADALUPE OMAR,5,36.4
GUALTERIO,5,42.2
GUILLERMO ALFREDO,5,38
GUILLERMO ALONSO,5,39.2
GUILLERMO IGNACIO,5,38.8
GUILLERMO ISRAEL,5,30.6
GUILLERMO RENE,5,45
GUSTAVO ADRIAN,5,32
GUSTAVO CESAR,5,39.6
GUSTAVO ERNESTO,5,35.2
GUSTAVO RAMON,5,39.8
GUSTAVO SALVADOR,5,45.8
HECTOR A,5,47.6
HECTOR ADAN,5,29.2
HECTOR ALBERTO,5,46
HECTOR ALEJAND,5,41.6
HECTOR CARLOS,5,42.4
HECTOR EDMUNDO,5,46.2
HECTOR EDUAR,5,45.6
HECTOR EFRAIN,5,41.2
HECTOR EUGENIO,5,42.4
HECTOR EVERARDO,5,42.6
HECTOR ISRAEL,5,38.6
HECTOR JULIO,5,41.2
HECTOR MAN,5,56
HECTOR OSWALDO,5,40.6
HECTOR TOMAS,5,50.4
HECTOR VICENTE,5,36.2
HELBERT,5,30
HELMER,5,46.8
HENOCH,5,45.4
HENRI,5,34.6
HERMELANDO,5,47.8
HERVEY,5,35.2
HERVIN,5,40
HILARIO MARTIN,5,43.6
HILDEBRANDO,5,47.8
HILDEFONSO,5,41.6
HILDEGARDO,5,47.4
HUBEL,5,43
HUGO DE JESUS,5,34.6
HUGO EDGARDO,5,38.2
HUGO LINO,5,54.6
HUGO MIGUEL,5,43.8
HUGO NOE,5,38
HUGO RAUL,5,40.4
HUGO ROBERTO,5,40
HUGO ROLANDO,5,42.4
HUGO ULISES,5,31
HUMBERTO DANIEL,5,41.4
HUSSEIN,5,27.2
IBAN,5,35.4
IGNACIO GERMAN,5,47.2
IGNACIO IVAN,5,36
IGNACIO SALVADOR,5,45.4
IRVING JESUS,5,28.8
IRVING OMAR,5,28.2
ISAIAS DE JESUS,5,29.4
ISAIAS RAFAEL,5,42.2
ISAIN,5,40
ISIDRO ALFONSO,5,42.6
ISNARDO,5,35.6
ISRAEL IVAN,5,29.8
ITZCOATL,5,41.33
IVAN ALFONSO,5,31.4
IVAN ARMANDO,5,33.2
IVAN ARTURO,5,33.8
IVAN GUILLERMO,5,35.4
IVAN JOSUE,5,27.4
IVAN MANUEL,5,33.2
IVAN RENE,5,30
J AGUSTIN,5,51.2
J ANDRES,5,47
J CRISTOBAL,5,61.8
J IGNACIO,5,49.2
J JORGE,5,52.6
J JOSE,5,54.6
J RAFAEL,5,46.2
J RENE,5,46
J RICARDO,5,50.2
J SALOME,5,50.4
J VENTURA,5,49.2
J VICENTE,5,54.4
J. ALFREDO,5,52.8
J. DE JESUS,5,53.2
J. ELEAZAR,5,54.4
J. FERNANDO,5,43.6
J. JORGE,5,50
J. MATILDE,5,49.4
J. MIGUEL,5,54.4
J. PEDRO,5,47.8
J. RAFAEL,5,57
J. RUBEN,5,52.6
JACINTO JAVIER,5,42
JAIME AUGUSTO,5,44.2
JAIME EFRAIN,5,34.2
JAIME EVERARDO,5,42.8
JAIME HIRAM,5,36.2
JAIME ISRAEL,5,32.2
JAIME ROBERTO,5,39
JAIME ULISES,5,33.4
JAIRO ANTONIO,5,32.6
JALIL,5,33.2
JASIEL,5,28.67
JAVIER ADRIAN,5,44.8
JAVIER HECTOR,5,42
JAVIER HORACIO,5,46
JAVIER JORGE,5,37.2
JAVIER MANUEL,5,42
JAYME,5,50
JESUS ALBERT,5,42
JESUS CESAR,5,40.4
JESUS DELFINO,5,36
JESUS DIEGO,5,40.8
JESUS DIONICIO,5,40.6
JESUS ELEAZAR,5,39.6
JESUS EVERARDO,5,34.4
JESUS FLORENTINO,5,39.8
JESUS G,5,45.33
JESUS GREGORIO,5,39.6
JESUS HERNAN,5,44
JESUS HIRAM,5,35.6
JESUS ISAAC,5,38.2
JESUS JORGE,5,58.8
JESUS JOSUE,5,32
JESUS MARCOS,5,40.2
JESUS MARINO,5,41
JESUS NATIVIDAD,5,48.67
JESUS NOEL,5,34.4
JESUS PAUL,5,33.6
JESÚS,5,39.2
JEZIEL,5,27.4
JOAN MANUEL,5,35
JOAQUIN DE JESUS,5,44.6
JOAQUIN JAVIER,5,47
JOAQUIN JESUS,5,40.2
JOAQUIN RAFAEL,5,48.6
JOEL FERNANDO,5,30
JOEL FRANCISCO,5,37.8
JOEL GUSTAVO,5,35.4
JOEL JESUS,5,40.6
JOEL ROLANDO,5,48.4
JONATHAN DANIEL,5,28.8
JONATHAN EDUARDO,5,27.4
JONATHAN EMMANUEL,5,27.2
JONATHAN ISRAEL,5,28.2
JONATHAN IVAN,5,27.2
JONATHAN ULISES,5,29.4
JONNY,5,33.4
JORAM,5,31.2
JORGE ALAN,5,26.8
JORGE ANTON,5,42.4
JORGE ARMIN,5,45.6
JORGE ASUNCION,5,44
JORGE BENITO,5,40.6
JORGE DOMINGO,5,50
JORGE ERIK,5,33.8
JORGE GREGORIO,5,45.8
JORGE HECTOR,5,51.6
JORGE HERNAN,5,35
JORGE ISAIAS,5,37.6
JORGE LEOPOLDO,5,40
JORGE NICOLAS,5,47.8
JORGE OSCAR,5,35.8
JORGE SAMUEL,5,37
JORGE TOMAS,5,44
JOSE ABENAMAR,5,41.8
JOSE ALEJAN,5,43
JOSE ALEXANDER,5,33.2
JOSE AMADOR,5,41.8
JOSE AMPARO,5,45.2
JOSE ANASTASIO,5,53.4
JOSE ANTERO,5,45.2
JOSE ASENCION,5,51.4
JOSE AURELIANO,5,46
JOSE BLADIMIR,5,33.4
JOSE BONIFACIO,5,49.4
JOSE CARLO,5,47.6
JOSE CASIMIRO,5,53.2
JOSE COSME,5,46
JOSE DE LA,5,45.8
JOSE DEL REFUGIO,5,47.6
JOSE DEL ROSARIO,5,50.4
JOSE ELIEZER,5,45.4
JOSE ERIK,5,30.8
JOSE HERACLIO,5,52.4
JOSE HIBER,5,46.6
JOSE HIRAM,5,32.6
JOSE IRAM,5,37.2
JOSE JUAN CARLOS,5,51.8
JOSE JUSTO,5,44.57
JOSE LAURENCIO,5,45.4
JOSE MARCIANO,5,45.8
JOSE MARTI,5,46.6
JOSE MARTINIANO,5,51.2
JOSE MEDARDO,5,38.8
JOSE MELCHOR,5,40.2
JOSE NAPOLEON,5,35.2
JOSE NAZARIO,5,49.2
JOSE OLIVER,5,33.2
JOSE ORACIO,5,44.4
JOSE PATROCINIO,5,45.8
JOSE RANULFO,5,46.8
JOSE REMIGIO,5,45.4
JOSE SEVERIANO,5,47.8
JOSE TITO,5,52
JOSE VALDEMAR,5,49.4
JOSE WENCESLAO,5,43.2
JOSE WILBERT,5,44
JOSE ZACARIAS,5,54.4
JOSEFINA,5,46.51
JOSUE FRANCISCO,5,32.8
JOSUE GABRIEL,5,32
JOSUE JAVIER,5,30.2
JOSUE RUBEN,5,41
JOSÉ,5,53.6
JUAN ADAN,5,39.2
JUAN ARNULFO,5,36
JUAN BENJAMIN,5,45.8
JUAN BRAULIO,5,37.4
JUAN CIRO,5,42.8
JUAN DAMIAN,5,41
JUAN DEMETRIO,5,42.2
JUAN EDILBERTO,5,43.4
JUAN EFRAIN,5,54.6
JUAN ELIAS,5,48
JUAN ERASMO,5,38.4
JUAN FEDERICO,5,46.8
JUAN FILEMON,5,51.2
JUAN FRANCI,5,44.6
JUAN FRANCIS,5,47.4
JUAN FRANCISCO JAVIER,5,36.6
JUAN GABRIE,5,41.6
JUAN GASPAR,5,36.8
JUAN HIPOLITO,5,43.4
JUAN JOS,5,49.8
JUAN JOSE LUIS,5,50.2
JUAN JULIO,5,49.4
JUAN MARCELINO,5,41.2
JUAN MARGARITO,5,48.4
JUAN PASCUAL,5,45.6
JUAN PATRICIO,5,33
JUAN REFUGIO,5,49.6
JUAN RIGOBERTO,5,42.8
JUAN SABINO,5,38.6
JUAN TRINIDAD,5,42.2
JUAQUIN,5,38.6
JULIAN ALEJANDRO,5,33.4
JULIAN FRANCISCO,5,42
JULIO DANIEL,5,35.6
JULIO IGNACIO,5,43
JULIO JAVIER,5,44.4
JUNIOR,5,31
KENNY,5,31.56
LAURO ARTURO,5,49
LEONEL ANTONIO,5,35.4
LEONEL DE JESUS,5,51.2
LEOPOLDO ALBERTO,5,44.4
LEYBER,5,32.6
LILIA,5,44.86
LINDBERGH,5,37
LIONEL,5,42.2
LIZARDO,5,39.6
LUCIO ARTURO,5,46.8
LUCIO ENRIQUE,5,36.6
LUDOVICO,5,45.6
LUIS AGUSTIN,5,48.4
LUIS BENITO,5,39.2
LUIS DAMIAN,5,41.4
LUIS DOMINGO,5,42.4
LUIS ELIAS,5,40.2
LUIS ENRIQ,5,42.4
LUIS F,5,52.6
LUIS FERNA,5,41.8
LUIS HERNAN,5,42.8
LUIS ISMAEL,5,36.4
LUIS ISRAEL,5,28
LUIS MARCOS,5,40.8
LUIS REYNALDO,5,47.2
LUIS ROLANDO,5,39.6
LUIS ROSENDO,5,44.2
LUIS SAUL,5,33.2
LUIS TOMAS,5,32.8
LUIZ,5,42.6
MADAIN,5,44.2
MANLIO,5,44.4
MANUEL AARON,5,43.8
MANUEL AGUSTIN,5,35.4
MANUEL ATOCHA,5,34.2
MANUEL AUGUSTO,5,44.4
MANUEL AURELIO,5,51.4
MANUEL BENJAMIN,5,42.2
MANUEL DE J,5,48.8
MANUEL FELIPE,5,40
MANUEL GASPAR,5,52
MANUEL ISAAC,5,34
MANUEL ISIDRO,5,49.8
MANUEL OTHON,5,41.4
MANUEL RAUL,5,47.2
MANUEL RENE,5,41.2
MANUEL RODRIGO,5,40.6
MARCELINO PEDRO,5,47.4
MARCO ADRIAN,5,32.2
MARCO OCTAVIO,5,41
MARCOS GABRIEL,5,34.8
MARCOS HUGO,5,45.2
MARCOS OMAR,5,30.2
MARCOS RENE,5,38.2
MARGARIT,5,47.96
MARIA DEL CARMEN,5,44.04
MARIA DEL ROSARIO,5,42.99
MARICELA,5,42.2
MARIO ARNULFO,5,45.6
MARIO AUGUSTO,5,36.4
MARIO AURELIO,5,32.4
MARIO EDMUNDO,5,40.4
MARIO EFREN,5,38.2
MARIO HERNAN,5,42
MARIO ISRAEL,5,37.4
MARIO JOAQUIN,5,48.2
MARIO OMAR,5,32.8
MARIO ORLANDO,5,41.6
MARIO RIGOBERTO,5,45.6
MARIO RODOLFO,5,51.8
MARIO ROMAN,5,43
MARIO RUBEN,5,44.6
MARIO SAUL,5,51.6
MARTHA,5,46.05
MARTIN ANDRES,5,44.6
MARTIN ANGEL,5,46.2
MARTIN EUSEBIO,5,45.8
MARTIN JOEL,5,46.4
MARTIN JULIO,5,47.2
MARTIN OMAR,5,40.8
MARTIN PABLO,5,52.4
MAURICIO DANIEL,5,27.6
MAURICIO RENE,5,35.4
MAURO ENRIQUE,5,48.2
MAURO MARTIN,5,44.2
MAX,5,31.6
MELCHISEDEC,5,37.8
MIGUEL ABRAHAM,5,29.6
MIGUEL ADOLFO,5,38.2
MIGUEL ESTEBAN,5,42.8
MIGUEL JAVIER,5,50.6
MIGUEL JOSE,5,41
MIGUEL LUIS,5,47.4
MIGUEL OSCAR,5,40
MIGUEL RAFAEL,5,33
MIGUEL RODOLFO,5,43
MIGUEL RODRIGO,5,33.6
MILTON JESUS,5,29
MISSAEL,5,33.6
MOISES ABRAHAM,5,32
MOISES EDUARDO,5,37.2
MOISES ENRIQUE,5,36.8
NAHIN,5,34.2
NARNO,5,46.6
NECTAR,5,44.4
NELSON IVAN,5,31.2
NESTOR ARTURO,5,49.4
NESTOR HUGO,5,27.4
NESTOR MARTIN,5,32.6
NESTOR RAFAEL,5,36.2
NICODEMUS,5,51
NOE ISRAEL,5,27.8
NOE JAVIER,5,47
NOE SALVADOR,5,37
O,5,59.6
OCTAVIO DE JESUS,5,33.6
OCTAVIO ENRIQUE,5,43.8
OFIR,5,46.8
OLDAIR,5,38.4
OLIBER,5,38.4
OLIVAR,5,37.5
OLIVIO,5,46.6
OMAR ALEXANDER,5,34.2
OMAR CUAUHTEMOC,5,38.6
OMAR DANIEL,5,31
OMAR ERNESTO,5,34.2
OMAR GILBERTO,5,40.4
OMAR JORGE,5,26.6
OMAR OCTAVIO,5,41.6
OMAR RICARDO,5,33.8
ORESTE,5,48.2
OSCAR ABRAHAM,5,29.2
OSCAR AURELIO,5,40.6
OSCAR EDMUNDO,5,45.6
OSCAR ISMAEL,5,33
OSCAR MISAEL,5,38.2
OSCAR OSVALDO,5,35.2
OSCAR PAUL,5,28.4
OSCAR RODRIGO,5,34
OSCAR SAMUEL,5,38.2
OSCAR TRINIDAD,5,47
OSCAR VICTOR,5,46
OSCAR XAVIER,5,36.6
OSCIEL,5,38.6
OTNIEL,5,29.8
OWEN,5,29.4
PABLO ALFREDO,5,48.4
PABLO ARTEMIO,5,48.4
PABLO OMAR,5,29
PABLO RAMON,5,37.2
PABLO SAUL,5,38.8
PAUL ANTONIO,5,29.4
PEDRO ARIEL,5,45.8
PEDRO EFRAIN,5,41.2
PEDRO FLORENCIO,5,50.8
PEDRO JAIME,5,46.6
PEDRO JOEL,5,45.4
PEDRO RAYMUNDO,5,47.4
PEREZ,5,48.38
PINDARO,5,36
PLATON,5,46.2
PRESCILIANO,5,47.8
PROTACIO,5,49.8
RAFAEL DAVID,5,51
RAFAEL FERNANDO,5,44.6
RAFAEL JOSE,5,50.4
RAFAEL SALVADOR,5,38.4
RAINIER,5,29.6
RAMIRO JAVIER,5,43.2
RAMON ANDRES,5,35.4
RAMON ARIEL,5,44.4
RAMON GABRIEL,5,41.4
RAMON HORACIO,5,55.6
RAMON ISRAEL,5,36.6
RAMON MARIO,5,52.2
RAMON MIGUEL,5,40
RAMON OCTAVIO,5,41
RAMON ULISES,5,30.4
RAMON URIEL,5,28.8
RAUL ANDRES,5,38.83
RAUL CESAR,5,44.4
RAUL EFRAIN,5,34.4
RAUL ELIAS,5,39.4
RAUL GUSTAVO,5,43
RAUL LEONEL,5,49.6
RENAUD,5,45.8
RENE EDUARDO,5,36.2
RENE GABRIEL,5,39.4
RENE IVAN,5,33
RENE MARTIN,5,49.8
RENE SALVADOR,5,29.8
REYNARIO,5,46.8
REYNER,5,39
REYNOLD,5,35.2
RICARDO A,5,51.2
RICARDO AUGUSTO,5,33
RICARDO FELIPE,5,35.6
RICARDO NOE,5,32.8
RICARDO RENE,5,38.4
RICARDO ROBERTO,5,37.8
ROBERTO ABRAHAM,5,26.4
ROBERTO ALFREDO,5,42.8
ROBERTO AURELIO,5,35.4
ROBERTO DAVID,5,39.2
ROBERTO GUADALUPE,5,37
ROBERTO ISRAEL,5,36.2
ROBERTO RAUL,5,41.2
ROBERTO RENE,5,40.8
ROBERTONY,5,40.2
ROBINSON,5,36.4
ROBISEL,5,37
RODIBERTO,5,42.4
RODOLFO HUMBERTO,5,38
RODOLFO JAVIER,5,36.2
RODOLFO ULISES,5,37.8
RODRIGO ALONSO,5,30.8
RODRIGO IVAN,5,35.6
ROGELIO CESAR,5,41
ROGELIO EDUARDO,5,30.2
ROGER ALFREDO,5,50.8
ROGER ALONSO,5,41.8
ROGER AUGUSTO,5,49.4
ROGER ENRIQUE,5,39
ROGER GUADALUPE,5,43.4
ROGER MANUEL,5,36
ROLANDO ANTONIO,5,32.6
ROLANDO GUADALUPE,5,39.4
RONEY,5,40.6
RONY,5,40.8
ROSAURO,5,45.4
RUBEN ALFREDO,5,35.4
RUBEN ERNESTO,5,46.6
RUBEN GABRIEL,5,44.6
RUBEN ISRAEL,5,31.6
RUBEN JAIME,5,47.4
RUBEN JAVIER,5,42.8
RUBEN OCTAVIO,5,39.8
RUBEN RICARDO,5,42.4
RUY,5,30
SALVADOR FRANCISCO,5,48.2
SALVADOR GERARDO,5,50
SALVADOR JESUS,5,47.6
SALVIO,5,37.8
SAMUEL DE JESUS,5,31.2
SANDINO,5,29.8
SANTACRUZ,5,49
SANTIAGO ALBERTO,5,35.8
SANTIAGO ALEJANDRO,5,33
SANTIAGO ANTONIO,5,41.4
SANTIAGO JESUS,5,44.6
SANTO,5,42.2
SANTOS FRANCISCO,5,43.6
SANTOS JAVIER,5,40.4
SAUL ALFONSO,5,42.2
SAUL ANTONIO,5,38.8
SAUL ARMANDO,5,37.8
SAUL ERNESTO,5,31.6
SAUL ISAAC,5,37
SAUL JAVIER,5,34.8
SAUL OMAR,5,36
SEBERINO,5,42.4
SEGISMUNDO,5,41.2
SEIN,5,51
SELSO,5,47.4
SENON,5,47.8
SENOVIO,5,53
SERBANDO,5,44.4
SERGIO ABEL,5,41.6
SERGIO AURELIO,5,41
SERGIO CESAR,5,44.8
SERGIO JAIR,5,34.2
SERGIO SAUL,5,39.6
SIDONIO,5,49.8
SIMON ALBERTO,5,36.6
SIMON PEDRO,5,38.6
SIRENIO,5,50.8
TAIDE,5,45.84
TARCICIO,5,50.8
TERESA DE JESUS,5,43.3
TITO ARMANDO,5,52.2
TOMAS ROGELIO,5,39.8
URIBE,5,37.67
URIEL ALEJANDRO,5,27
VICENTE ALBERTO,5,43.2
VICENTE EDUARDO,5,40.6
VICENTE FRANCISCO,5,44.4
VICENTE GABRIEL,5,49.2
VICENTE ISRAEL,5,35
VICENTE RAFAEL,5,38.6
VICTOR ADOLFO,5,41
VICTOR ALFON,5,44.8
VICTOR ARIEL,5,37.8
VICTOR AUGUSTO,5,40.4
VICTOR EDGAR,5,41.4
VICTOR ELOY,5,40
VICTOR ESTEBAN,5,39
VICTOR FELIPE,5,39.6
VICTOR GERMAN,5,31.6
VICTOR JUAN,5,41.2
VICTOR JULIAN,5,48
